Symbol,Name,Sector,industry
CPST,Capstone Turbine Corporation,Energy,Industrial Machinery/Components
CARB,"Carbonite, Inc.",Technology,EDP Services
CRDC,"Cardica, Inc.",Health Care,Medical/Dental Instruments
CFNL,Cardinal Financial Corporation,Finance,Major Banks
CRME,Cardiome Pharma Corporation,Health Care,Major Pharmaceuticals
BEAT,"CardioNet, Inc.",Health Care,Medical/Dental Instruments
CSII,"Cardiovascular Systems, Inc.",Health Care,Medical/Dental Instruments
CATM,"Cardtronics, Inc.",Miscellaneous,Business Services
CECO,Career Education Corporation,Consumer Services,Other Consumer Services
CKEC,"Carmike Cinemas, Inc.",Consumer Services,Movies/Entertainment
CLBH,Carolina Bank Holdings Inc.,Finance,Major Banks
CART,Carolina Trust Bank,n/a,n/a
CRZO,"Carrizo Oil & Gas, Inc.",Energy,Oil & Gas Production
CRRB,Carrollton Bancorp,Finance,Major Banks
TAST,"Carrols Restaurant Group, Inc.",Consumer Services,Restaurants
CARV,"Carver Bancorp, Inc.",Finance,Savings Institutions
CASM,"CAS Medical Systems, Inc.",Health Care,Medical/Dental Instruments
CACB,Cascade Bancorp,Finance,Major Banks
CSCD,"Cascade Microtech, Inc.",Capital Goods,Electrical Products
CWST,"Casella Waste Systems, Inc.",Public Utilities,Environmental Services
CASY,"Caseys General Stores, Inc.",Consumer Durables,Automotive Aftermarket
CASS,"Cass Information Systems, Inc",Miscellaneous,Business Services
CPRX,"Catalyst Pharmaceutical Partners, Inc.",Health Care,Major Pharmaceuticals
CTRX,Catamaran Corporation,Finance,Specialty Insurers
CATY,Cathay General Bancorp,Finance,Major Banks
CVCO,"Cavco Industries, Inc.",Basic Industries,Homebuilding
CAVM,"Cavium, Inc.",Technology,Semiconductors
CBEY,"Cbeyond, Inc.",Public Utilities,Telecommunications Equipment
CBOE,"CBOE Holdings, Inc.",Finance,Investment Bankers/Brokers/Service
CDW,CDW Corporation,Consumer Services,Catalog/Specialty Distribution
CECE,CECO Environmental Corp.,Capital Goods,Pollution Control Equipment
CELG,Celgene Corporation,Health Care,Major Pharmaceuticals
CELGZ,Celgene Corporation,Health Care,Major Pharmaceuticals
CTIC,"Cell Therapeutics, Inc.",Health Care,Major Pharmaceuticals
CLDX,"Celldex Therapeutics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
CLSN,Celsion Corporation,Health Care,Major Pharmaceuticals
CEMP,"Cempra, Inc.",Health Care,Major Pharmaceuticals
CNBC,"Center Bancorp, Inc.",Finance,Major Banks
CSFL,"CenterState Banks, Inc.",Finance,Major Banks
CETV,Central European Media Enterprises Ltd.,Consumer Services,Broadcasting
CFBK,Central Federal Corporation,Finance,Savings Institutions
CENT,Central Garden & Pet Company,Consumer Durables,Consumer Specialties
CENTA,Central Garden & Pet Company,Consumer Durables,Consumer Specialties
CVCY,Central Valley Community Bancorp,Finance,Major Banks
CENX,Century Aluminum Company,Basic Industries,Aluminum
CNBKA,"Century Bancorp, Inc.",Finance,Major Banks
CNTY,"Century Casinos, Inc.",Consumer Services,Hotels/Resorts
CPHD,CEPHEID,Capital Goods,Biotechnology: Laboratory Analytical Instruments
CRNT,Ceragon Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment
CERE,"Ceres, Inc.",Consumer Non-Durables,Farming/Seeds/Milling
CERN,Cerner Corporation,Technology,EDP Services
CERS,Cerus Corporation,Health Care,Medical/Dental Instruments
CEVA,"CEVA, Inc.",Technology,Semiconductors
CITZ,"CFS Bancorp, Inc.",Finance,Savings Institutions
CYOU,Changyou.com Limited,Technology,Computer Software: Prepackaged Software
HOTR,"Chanticleer Holdings, Inc.",Consumer Services,Professional Services
HOTRW,"Chanticleer Holdings, Inc.",Consumer Services,Professional Services
CTHR,Charles & Colvard Ltd,Consumer Durables,Consumer Specialties
CHRM,Charm Communications Inc.,Technology,Advertising
CACG,Chart Acquisition Corp.,Finance,Business Services
CACGU,Chart Acquisition Corp.,Finance,Business Services
CACGW,Chart Acquisition Corp.,Finance,Business Services
GTLS,"Chart Industries, Inc.",Capital Goods,Metal Fabrications
CHTR,"Charter Communications, Inc.",Consumer Services,Television Services
CHFN,Charter Financial Corp.,Finance,Savings Institutions
CHKP,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software
CHTP,"Chelsea Therapeutics International, Ltd.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CEMI,"Chembio Diagnostics, Inc.",Health Care,Major Pharmaceuticals
CHFC,Chemical Financial Corporation,Finance,Major Banks
CCXI,"ChemoCentryx, Inc.",Health Care,Major Pharmaceuticals
CHMG,Chemung Financial Corp,Finance,Major Banks
CHKE,Cherokee Inc.,Consumer Non-Durables,Apparel
CHEV,Cheviot Financial Corp,Finance,Savings Institutions
CBNK,"Chicopee Bancorp, Inc.",Finance,Banks
CMRX,"Chimerix, Inc.",Health Care,Major Pharmaceuticals
CADC,"China Advanced Construction Materials Group, Inc.",Basic Industries,Engineering & Construction
CALI,China Auto Logistics Inc.,Consumer Services,Motor Vehicles
CAAS,"China Automotive Systems, Inc.",Capital Goods,Auto Parts:O.E.M.
CBAK,"China BAK Battery, Inc.",Energy,Industrial Machinery/Components
CBPO,"China Biologic Products, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CCCL,"China Ceramics Co., Ltd.",Capital Goods,Building Materials
JRJC,China Finance Online Co. Limited,Miscellaneous,Business Services
CHOP,China Gerui Advanced Materials Group Limited,Capital Goods,Steel/Iron Ore
HGSH,"China HGS Real Estate, Inc.",Finance,Real Estate
CHLN,"China Housing & Land Development, Inc.",Basic Industries,Homebuilding
CNIT,"China Information Technology, Inc.",Technology,Computer Software: Prepackaged Software
CJJD,"China Jo-Jo Drugstores, Inc.",Health Care,Medical/Nursing Services
HTHT,"China Lodging Group, Limited",Consumer Services,Hotels/Resorts
CMGE,China Mobile Games and Entertainment Group Limited,Technology,Computer Software: Prepackaged Software
CHNR,"China Natural Resources, Inc.",Basic Industries,Precious Metals
CPSL,"China Precision Steel, Inc.",Basic Industries,Steel/Iron Ore
CREG,China Recycling Energy Corporation,Miscellaneous,Business Services
CPGI,"China Shengda Packaging Group, Inc.",Consumer Durables,Containers/Packaging
CSUN,"China Sunergy Co., Ltd.",Technology,Semiconductors
CNTF,China TechFaith Wireless Communication Technology Limited,Miscellaneous,Business Services
CXDC,China XD Plastics Company Limited,Capital Goods,Containers/Packaging
CNYD,"China Yida Holding, Co.",Consumer Services,Advertising
CCIH,ChinaCache International Holdings Ltd.,Technology,EDP Services
CEDU,ChinaEdu Corporation,Consumer Services,Other Consumer Services
CNET,"ChinaNet Online Holdings, Inc.",Technology,Advertising
CHDX,"Chindex International, Inc.",Health Care,Medical Specialities
IMOS,ChipMOS TECHNOLOGIES (Bermuda) LTD.,Technology,Semiconductors
CHSCP,CHS Inc,Consumer Services,Farming/Seeds/Milling
CHDN,"Churchill Downs, Incorporated",Consumer Services,Services-Misc. Amusement & Recreation
CHUY,"Chuy&#39;s Holdings, Inc.",Consumer Services,Restaurants
CHYR,ChyronHego Corporation,Miscellaneous,Industrial Machinery/Components
CIEN,CIENA Corporation,Public Utilities,Telecommunications Equipment
CIFC,CIFC Corp.,Finance,Finance: Consumer Services
CIMT,"Cimatron, Limited",Technology,EDP Services
CINF,Cincinnati Financial Corporation,Finance,Property-Casualty Insurers
CIDM,Cinedigm Digital Cinema Corp,Miscellaneous,Business Services
CTAS,Cintas Corporation,Consumer Non-Durables,Apparel
CRUS,"Cirrus Logic, Inc.",Technology,Semiconductors
CISAA,CIS Acquisition Ltd.,Finance,Business Services
CISAU,CIS Acquisition Ltd.,Finance,Business Services
CISAW,CIS Acquisition Ltd.,Finance,Business Services
CSCO,"Cisco Systems, Inc.",Technology,Computer Communications Equipment
CTRN,"Citi Trends, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
CZNC,Citizens & Northern Corp,Finance,Major Banks
CZWI,"Citizens Community Bancorp, Inc.",Finance,Savings Institutions
CZFC,Citizens First Corporation,Finance,Major Banks
CIZN,Citizens Holding Company,Finance,Major Banks
CTXS,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software
CHCO,City Holding Company,Finance,Major Banks
CWEI,"Clayton Williams Energy, Inc.",Energy,Oil & Gas Production
CDTI,"Clean Diesel Technologies, Inc.",Capital Goods,Pollution Control Equipment
CLNE,Clean Energy Fuels Corp.,Public Utilities,Natural Gas Distribution
CLNT,"Cleantech Solutions International, Inc.",Technology,Industrial Machinery/Components
CLFD,"Clearfield, Inc.",Public Utilities,Telecommunications Equipment
CLRO,"ClearOne, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
CLIR,ClearSign Combustion Corporation,Capital Goods,Industrial Machinery/Components
CBLI,"Cleveland BioLabs, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
CKSW,ClickSoftware Technologies Ltd.,Technology,Computer Software: Prepackaged Software
CSBK,"Clifton Savings Bancorp, Inc.",Finance,Savings Institutions
CLVS,"Clovis Oncology, Inc.",Health Care,Major Pharmaceuticals
CME,CME Group Inc.,Finance,Investment Bankers/Brokers/Service
CMSB,"CMS Bancorp, Inc.",Finance,Banks
CCNE,CNB Financial Corporation,Finance,Major Banks
CISG,CNinsure Inc.,Finance,Specialty Insurers
COA           ,Coastal Contacts Inc                    ,Health Care,Ophthalmic Goods
COBZ,CoBiz Financial Inc.,Finance,Major Banks
COBR,Cobra Electronics Corporation,Technology,Radio And Television Broadcasting And Communications Equipment
COKE,Coca-Cola Bottling Co. Consolidated,Consumer Non-Durables,Beverages (Production/Distribution)
CDXS,"Codexis, Inc.",Basic Industries,Major Chemicals
CVLY,"Codorus Valley Bancorp, Inc",Finance,Savings Institutions
JVA,"Coffee Holding Co., Inc.",Consumer Non-Durables,Beverages (Production/Distribution)
CCOI,"Cogent Communications Group, Inc.",Technology,Computer Software: Prepackaged Software
CGNX,Cognex Corporation,Capital Goods,Industrial Machinery/Components
CTSH,Cognizant Technology Solutions Corporation,Technology,EDP Services
COGO,"Cogo Group, Inc.",Capital Goods,Electrical Products
COHR,"Coherent, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
COHU,"Cohu, Inc.",Capital Goods,Electrical Products
CWTR,"Coldwater Creek, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
CCIX,"Coleman Cable, Inc.",Basic Industries,Telecommunications Equipment
JACQ,COLLABRIUM JAPAN ACQUISITION CORPORATION,Finance,Business Services
JACQU,COLLABRIUM JAPAN ACQUISITION CORPORATION,Finance,Business Services
JACQW,COLLABRIUM JAPAN ACQUISITION CORPORATION,Finance,Business Services
CLRX,"CollabRx, Inc.",Technology,Industrial Machinery/Components
CLCT,"Collectors Universe, Inc.",Miscellaneous,Business Services
COBK,"Colonial Financial Services, Inc.",Finance,Savings Institutions
CBAN,"Colony Bankcorp, Inc.",Finance,Major Banks
COLB,"Columbia Banking System, Inc.",Finance,Major Banks
CBRX,"Columbia Laboratories, Inc.",Health Care,Major Pharmaceuticals
COLM,Columbia Sportswear Company,Consumer Non-Durables,Apparel
CMCO,Columbus McKinnon Corporation,Capital Goods,Construction/Ag Equipment/Trucks
CBMX,CombiMatrix Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
CBMXW,CombiMatrix Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
CMCSA,Comcast Corporation,Consumer Services,Television Services
CMCSK,Comcast Corporation,Consumer Services,Television Services
CBSH,"Commerce Bancshares, Inc.",Finance,Major Banks
CVGI,"Commercial Vehicle Group, Inc.",Capital Goods,Auto Parts:O.E.M.
CTCH,Commtouch Software Ltd.,Consumer Services,Telecommunications Equipment
JCS,"Communications Systems, Inc.",Public Utilities,Telecommunications Equipment
CBIN,"Community Bank Shares of Indiana, Inc.",Finance,Major Banks
ESXB,Community Bankers Trust Corporation.,Finance,Major Banks
CTBI,"Community Trust Bancorp, Inc.",Finance,Major Banks
CWBC,Community West Bancshares,Finance,Major Banks
COB,CommunityOne Bancorp,Finance,Major Banks
CVLT,"CommVault Systems, Inc.",Technology,Computer Software: Prepackaged Software
GSJK,"Compressco Partners, L.P.",Energy,Oilfield Services/Equipment
CGEN,Compugen Ltd.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CPSI,"Computer Programs and Systems, Inc.",Technology,EDP Services
CTG,"Computer Task Group, Incorporated",Technology,EDP Services
CPWR,Compuware Corporation,Technology,Computer Software: Prepackaged Software
SCOR,"comScore, Inc.",Miscellaneous,Business Services
CHCI,"Comstock Holding Companies, Inc.",Capital Goods,Homebuilding
CMTL,Comtech Telecommunications Corp.,Technology,Radio And Television Broadcasting And Communications Equipment
CNSI,Comverse Inc.,Miscellaneous,Business Services
CNQR,"Concur Technologies, Inc.",Technology,Computer Software: Prepackaged Software
CCUR,Concurrent Computer Corporation,Technology,Computer Manufacturing
CNMD,CONMED Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CTWS,"Connecticut Water Service, Inc.",Public Utilities,Water Supply
CNOB,"ConnectOne Bancorp, Inc.",Finance,Major Banks
CONN,"Conn&#39;s, Inc.",Consumer Services,Consumer Electronics/Video Chains
CNSL,"Consolidated Communications Holdings, Inc.",Public Utilities,Telecommunications Equipment
CWCO,Consolidated Water Co. Ltd.,Public Utilities,Water Supply
CTCT,"Constant Contact, Inc.",Technology,Advertising
CPSS,"Consumer Portfolio Services, Inc.",Finance,Finance: Consumer Services
CPRT,"Copart, Inc.",Consumer Durables,Automotive Aftermarket
CORT,Corcept Therapeutics Incorporated,Health Care,Major Pharmaceuticals
BVA,Cordia Bancorp Inc.,n/a,n/a
CORE,"Core-Mark Holding Company, Inc.",Consumer Non-Durables,Food Distributors
COCO,"Corinthian Colleges, Inc.",Consumer Services,Other Consumer Services
CSOD,"Cornerstone OnDemand, Inc.",Technology,Computer Software: Prepackaged Software
CRTX,Cornerstone Therapeutics Inc.,Health Care,Major Pharmaceuticals
CNDO,"Coronado Biosciences, Inc.",Health Care,Major Pharmaceuticals
CRVL,CorVel Corp.,Finance,Specialty Insurers
COSI,"Cosi, Inc.",Consumer Services,Restaurants
CSGP,"CoStar Group, Inc.",Miscellaneous,Business Services
COST,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores
CPAH,CounterPath Corporation,Miscellaneous,Business Services
CRRC,Courier Corporation,Consumer Services,Publishing
CVTI,"Covenant Transportation Group, Inc.",Transportation,Trucking Freight/Courier Services
COWN,"Cowen Group, Inc.",Finance,Investment Bankers/Brokers/Service
CRAI,"CRA International,Inc.",Miscellaneous,Other Consumer Services
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Services,Restaurants
BREW,"Craft Brew Alliance, Inc.",Consumer Non-Durables,Beverages (Production/Distribution)
CRAY,Cray Inc,Technology,Computer Manufacturing
CACC,Credit Acceptance Corporation,Finance,Finance: Consumer Services
GLDI,Credit Suisse Gold Shares Covered Calls ETN,Finance,Investment Bankers/Brokers/Service
SLVO,Credit Suisse Silver Shares Covered Call ETN,Finance,Investment Bankers/Brokers/Service
CREE,"Cree, Inc.",Technology,Semiconductors
CRESW,Cresud S.A.C.I.F. y A.,Finance,Real Estate
CRESY,Cresud S.A.C.I.F. y A.,Finance,Real Estate
CXPO,Crimson Exploration Inc.,Energy,Oil & Gas Production
CROX,"Crocs, Inc.",Consumer Non-Durables,Shoe Manufacturing
ATX,Cross (A.T.) Company,Consumer Durables,Consumer Specialties
CCRN,"Cross Country Healthcare, Inc.",Technology,Professional Services
CRDS,"Crossroads Systems, Inc.",Technology,Computer peripheral equipment
XTXI,"Crosstex Energy, Inc.",Energy,Oil Refining/Marketing
XTEX,"Crosstex Energy, L.P.",Energy,Oil Refining/Marketing
CRWS,"Crown Crafts, Inc.",Basic Industries,Textiles
CRWN,"Crown Media Holdings, Inc.",Consumer Services,Television Services
CRMB,"Crumbs Bake Shop, Inc.",Consumer Non-Durables,Food Chains
CRMBU,"Crumbs Bake Shop, Inc.",Consumer Non-Durables,Food Chains
CRMBW,"Crumbs Bake Shop, Inc.",Consumer Non-Durables,Food Chains
CSGS,"CSG Systems International, Inc.",Technology,EDP Services
CSPI,CSP Inc.,Technology,EDP Services
CSRE,CSR plc,Technology,Semiconductors
CTCM,"CTC Media, Inc.",Consumer Services,Broadcasting
CTIB,CTI Industries Corporation,Basic Industries,Specialty Chemicals
CTRP,"Ctrip.com International, Ltd.",Miscellaneous,Business Services
CUNB,CU Bancorp (CA),Finance,Major Banks
CBST,"Cubist Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CUI,"CUI Global, Inc.",Consumer Services,Advertising
CPIX,Cumberland Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
CMLS,Cumulus Media Inc.,Consumer Services,Broadcasting
CRIS,"Curis, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CUBI,"Customers Bancorp, Inc",Finance,Major Banks
CUTR,"Cutera, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CVBF,CVB Financial Corporation,Finance,Major Banks
CVV,CVD Equipment Corporation,Technology,Industrial Machinery/Components
CYAN,Cyanotech Corporation,Consumer Durables,Specialty Chemicals
CYBX,"Cyberonics, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CYBE,CyberOptics Corporation,Capital Goods,Electronic Components
CYCC,"Cyclacel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CYCCP,"Cyclacel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CYNO,"Cynosure, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
